search_range;description;link_page;link_pdf;name_pdf;published
[2009-01-01]-[2010-12-31];Despacho n.º 18722/2010 - Diário da República n.º 243/2010, Série II de 2010-12-17;https://diariodarepublica.pt/dr/detalhe/despacho/18722-2010-3645846;https://files.diariodarepublica.pt/2s/2010/12/243000000/6119361193.pdf;despacho_18722-2010_dr_243-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10562/2009 - Diário da República n.º 79/2009, Série II de 2009-04-23;https://diariodarepublica.pt/dr/detalhe/despacho/10562-2009-3581621;https://files.diariodarepublica.pt/2s/2009/04/079000000/1640716407.pdf;despacho_10562-2009_dr_79-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10560/2009 - Diário da República n.º 79/2009, Série II de 2009-04-23;https://diariodarepublica.pt/dr/detalhe/despacho/10560-2009-3581619;https://files.diariodarepublica.pt/2s/2009/04/079000000/1640616407.pdf;despacho_10560-2009_dr_79-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10559/2009 - Diário da República n.º 79/2009, Série II de 2009-04-23;https://diariodarepublica.pt/dr/detalhe/despacho/10559-2009-3581618;https://files.diariodarepublica.pt/2s/2009/04/079000000/1640616406.pdf;despacho_10559-2009_dr_79-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10979/2009 - Diário da República n.º 84/2009, Série II de 2009-04-30;https://diariodarepublica.pt/dr/detalhe/despacho/10979-2009-3576570;https://files.diariodarepublica.pt/2s/2009/04/084000000/1729317293.pdf;despacho_10979-2009_dr_84-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 11054/2009 - Diário da República n.º 85/2009, Série II de 2009-05-04;https://diariodarepublica.pt/dr/detalhe/despacho/11054-2009-3553825;https://files.diariodarepublica.pt/2s/2009/05/085000000/1746217462.pdf;despacho_11054-2009_dr_85-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 11053/2009 - Diário da República n.º 85/2009, Série II de 2009-05-04;https://diariodarepublica.pt/dr/detalhe/despacho/11053-2009-3553824;https://files.diariodarepublica.pt/2s/2009/05/085000000/1746217462.pdf;despacho_11053-2009_dr_85-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 11052/2009 - Diário da República n.º 85/2009, Série II de 2009-05-04;https://diariodarepublica.pt/dr/detalhe/despacho/11052-2009-3553823;https://files.diariodarepublica.pt/2s/2009/05/085000000/1746217462.pdf;despacho_11052-2009_dr_85-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 11051/2009 - Diário da República n.º 85/2009, Série II de 2009-05-04;https://diariodarepublica.pt/dr/detalhe/despacho/11051-2009-3553822;https://files.diariodarepublica.pt/2s/2009/05/085000000/1746217462.pdf;despacho_11051-2009_dr_85-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 7604/2010 - Diário da República n.º 84/2010, Série II de 2010-04-30;https://diariodarepublica.pt/dr/detalhe/despacho/7604-2010-3546939;https://files.diariodarepublica.pt/2s/2010/04/084000000/2271922719.pdf;despacho_7604-2010_dr_84-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 7601/2010 - Diário da República n.º 84/2010, Série II de 2010-04-30;https://diariodarepublica.pt/dr/detalhe/despacho/7601-2010-3546936;https://files.diariodarepublica.pt/2s/2010/04/084000000/2271822718.pdf;despacho_7601-2010_dr_84-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 7599/2010 - Diário da República n.º 84/2010, Série II de 2010-04-30;https://diariodarepublica.pt/dr/detalhe/despacho/7599-2010-3546934;https://files.diariodarepublica.pt/2s/2010/04/084000000/2271822718.pdf;despacho_7599-2010_dr_84-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 7598/2010 - Diário da República n.º 84/2010, Série II de 2010-04-30;https://diariodarepublica.pt/dr/detalhe/despacho/7598-2010-3546933;https://files.diariodarepublica.pt/2s/2010/04/084000000/2271822718.pdf;despacho_7598-2010_dr_84-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 7597/2010 - Diário da República n.º 84/2010, Série II de 2010-04-30;https://diariodarepublica.pt/dr/detalhe/despacho/7597-2010-3546932;https://files.diariodarepublica.pt/2s/2010/04/084000000/2271722717.pdf;despacho_7597-2010_dr_84-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 8179/2010 - Diário da República n.º 92/2010, Série II de 2010-05-12;https://diariodarepublica.pt/dr/detalhe/despacho/8179-2010-3494103;https://files.diariodarepublica.pt/2s/2010/05/092000000/2560725607.pdf;despacho_8179-2010_dr_92-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 8178/2010 - Diário da República n.º 92/2010, Série II de 2010-05-12;https://diariodarepublica.pt/dr/detalhe/despacho/8178-2010-3494102;https://files.diariodarepublica.pt/2s/2010/05/092000000/2560725607.pdf;despacho_8178-2010_dr_92-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 19173/2010 - Diário da República n.º 250/2010, Série II de 2010-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/19173-2010-3480154;https://files.diariodarepublica.pt/2s/2010/12/250000000/6272962729.pdf;despacho_19173-2010_dr_250-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 19171/2010 - Diário da República n.º 250/2010, Série II de 2010-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/19171-2010-3480152;https://files.diariodarepublica.pt/2s/2010/12/250000000/6272862729.pdf;despacho_19171-2010_dr_250-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 19170/2010 - Diário da República n.º 250/2010, Série II de 2010-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/19170-2010-3480151;https://files.diariodarepublica.pt/2s/2010/12/250000000/6272862728.pdf;despacho_19170-2010_dr_250-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 19169/2010 - Diário da República n.º 250/2010, Série II de 2010-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/19169-2010-3480150;https://files.diariodarepublica.pt/2s/2010/12/250000000/6272862728.pdf;despacho_19169-2010_dr_250-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 19168/2010 - Diário da República n.º 250/2010, Série II de 2010-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/19168-2010-3480149;https://files.diariodarepublica.pt/2s/2010/12/250000000/6272862728.pdf;despacho_19168-2010_dr_250-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 19167/2010 - Diário da República n.º 250/2010, Série II de 2010-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/19167-2010-3480148;https://files.diariodarepublica.pt/2s/2010/12/250000000/6272862728.pdf;despacho_19167-2010_dr_250-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 19164/2010 - Diário da República n.º 250/2010, Série II de 2010-12-28;https://diariodarepublica.pt/dr/detalhe/despacho/19164-2010-3480145;https://files.diariodarepublica.pt/2s/2010/12/250000000/6272762727.pdf;despacho_19164-2010_dr_250-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10670/2010 - Diário da República n.º 123/2010, Série II de 2010-06-28;https://diariodarepublica.pt/dr/detalhe/despacho/10670-2010-3284595;https://files.diariodarepublica.pt/2s/2010/06/123000000/3523635236.pdf;despacho_10670-2010_dr_123-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10669/2010 - Diário da República n.º 123/2010, Série II de 2010-06-28;https://diariodarepublica.pt/dr/detalhe/despacho/10669-2010-3284594;https://files.diariodarepublica.pt/2s/2010/06/123000000/3523635236.pdf;despacho_10669-2010_dr_123-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10668/2010 - Diário da República n.º 123/2010, Série II de 2010-06-28;https://diariodarepublica.pt/dr/detalhe/despacho/10668-2010-3284593;https://files.diariodarepublica.pt/2s/2010/06/123000000/3523635236.pdf;despacho_10668-2010_dr_123-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10667/2010 - Diário da República n.º 123/2010, Série II de 2010-06-28;https://diariodarepublica.pt/dr/detalhe/despacho/10667-2010-3284592;https://files.diariodarepublica.pt/2s/2010/06/123000000/3523635236.pdf;despacho_10667-2010_dr_123-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 16010/2010 - Diário da República n.º 206/2010, Série II de 2010-10-22;https://diariodarepublica.pt/dr/detalhe/despacho/16010-2010-3235459;https://files.diariodarepublica.pt/2s/2010/10/206000000/5226352263.pdf;despacho_16010-2010_dr_206-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 16006/2010 - Diário da República n.º 206/2010, Série II de 2010-10-22;https://diariodarepublica.pt/dr/detalhe/despacho/16006-2010-3235455;https://files.diariodarepublica.pt/2s/2010/10/206000000/5226352263.pdf;despacho_16006-2010_dr_206-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 16005/2010 - Diário da República n.º 206/2010, Série II de 2010-10-22;https://diariodarepublica.pt/dr/detalhe/despacho/16005-2010-3235454;https://files.diariodarepublica.pt/2s/2010/10/206000000/5226252263.pdf;despacho_16005-2010_dr_206-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 16003/2010 - Diário da República n.º 206/2010, Série II de 2010-10-22;https://diariodarepublica.pt/dr/detalhe/despacho/16003-2010-3235452;https://files.diariodarepublica.pt/2s/2010/10/206000000/5226252262.pdf;despacho_16003-2010_dr_206-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 16002/2010 - Diário da República n.º 206/2010, Série II de 2010-10-22;https://diariodarepublica.pt/dr/detalhe/despacho/16002-2010-3235451;https://files.diariodarepublica.pt/2s/2010/10/206000000/5226252262.pdf;despacho_16002-2010_dr_206-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 16001/2010 - Diário da República n.º 206/2010, Série II de 2010-10-22;https://diariodarepublica.pt/dr/detalhe/despacho/16001-2010-3235450;https://files.diariodarepublica.pt/2s/2010/10/206000000/5226152262.pdf;despacho_16001-2010_dr_206-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 9847/2010 - Diário da República n.º 112/2010, Série II de 2010-06-11;https://diariodarepublica.pt/dr/detalhe/despacho/9847-2010-3130952;https://files.diariodarepublica.pt/2s/2010/06/112000000/3210732108.pdf;despacho_9847-2010_dr_112-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 9846/2010 - Diário da República n.º 112/2010, Série II de 2010-06-11;https://diariodarepublica.pt/dr/detalhe/despacho/9846-2010-3130951;https://files.diariodarepublica.pt/2s/2010/06/112000000/3210732107.pdf;despacho_9846-2010_dr_112-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 9845/2010 - Diário da República n.º 112/2010, Série II de 2010-06-11;https://diariodarepublica.pt/dr/detalhe/despacho/9845-2010-3130950;https://files.diariodarepublica.pt/2s/2010/06/112000000/3210732107.pdf;despacho_9845-2010_dr_112-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 7260/2009 - Diário da República n.º 48/2009, Série II de 2009-03-10;https://diariodarepublica.pt/dr/detalhe/despacho/7260-2009-3098988;https://files.diariodarepublica.pt/2s/2009/03/048000000/0925609256.pdf;despacho_7260-2009_dr_48-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 7259/2009 - Diário da República n.º 48/2009, Série II de 2009-03-10;https://diariodarepublica.pt/dr/detalhe/despacho/7259-2009-3098987;https://files.diariodarepublica.pt/2s/2009/03/048000000/0925509256.pdf;despacho_7259-2009_dr_48-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 7258/2009 - Diário da República n.º 48/2009, Série II de 2009-03-10;https://diariodarepublica.pt/dr/detalhe/despacho/7258-2009-3098986;https://files.diariodarepublica.pt/2s/2009/03/048000000/0925509255.pdf;despacho_7258-2009_dr_48-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 7257/2009 - Diário da República n.º 48/2009, Série II de 2009-03-10;https://diariodarepublica.pt/dr/detalhe/despacho/7257-2009-3098985;https://files.diariodarepublica.pt/2s/2009/03/048000000/0925509255.pdf;despacho_7257-2009_dr_48-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10373/2009 - Diário da República n.º 77/2009, Série II de 2009-04-21;https://diariodarepublica.pt/dr/detalhe/despacho/10373-2009-3047569;https://files.diariodarepublica.pt/2s/2009/04/077000000/1599115991.pdf;despacho_10373-2009_dr_77-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10372/2009 - Diário da República n.º 77/2009, Série II de 2009-04-21;https://diariodarepublica.pt/dr/detalhe/despacho/10372-2009-3047568;https://files.diariodarepublica.pt/2s/2009/04/077000000/1599115991.pdf;despacho_10372-2009_dr_77-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10371/2009 - Diário da República n.º 77/2009, Série II de 2009-04-21;https://diariodarepublica.pt/dr/detalhe/despacho/10371-2009-3047567;https://files.diariodarepublica.pt/2s/2009/04/077000000/1599115991.pdf;despacho_10371-2009_dr_77-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10370/2009 - Diário da República n.º 77/2009, Série II de 2009-04-21;https://diariodarepublica.pt/dr/detalhe/despacho/10370-2009-3047566;https://files.diariodarepublica.pt/2s/2009/04/077000000/1599015991.pdf;despacho_10370-2009_dr_77-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 4851/2009 - Diário da República n.º 28/2009, Série II de 2009-02-10;https://diariodarepublica.pt/dr/detalhe/despacho/4851-2009-2907561;https://files.diariodarepublica.pt/2s/2009/02/028000000/0574305743.pdf;despacho_4851-2009_dr_28-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 4849/2009 - Diário da República n.º 28/2009, Série II de 2009-02-10;https://diariodarepublica.pt/dr/detalhe/despacho/4849-2009-2907559;https://files.diariodarepublica.pt/2s/2009/02/028000000/0574205743.pdf;despacho_4849-2009_dr_28-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 4848/2009 - Diário da República n.º 28/2009, Série II de 2009-02-10;https://diariodarepublica.pt/dr/detalhe/despacho/4848-2009-2907558;https://files.diariodarepublica.pt/2s/2009/02/028000000/0574205742.pdf;despacho_4848-2009_dr_28-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 4847/2009 - Diário da República n.º 28/2009, Série II de 2009-02-10;https://diariodarepublica.pt/dr/detalhe/despacho/4847-2009-2907557;https://files.diariodarepublica.pt/2s/2009/02/028000000/0574205742.pdf;despacho_4847-2009_dr_28-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 8229/2010 - Diário da República n.º 93/2010, Série II de 2010-05-13;https://diariodarepublica.pt/dr/detalhe/despacho/8229-2010-2887140;https://files.diariodarepublica.pt/2s/2010/05/093000000/2579325794.pdf;despacho_8229-2010_dr_93-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 8228/2010 - Diário da República n.º 93/2010, Série II de 2010-05-13;https://diariodarepublica.pt/dr/detalhe/despacho/8228-2010-2887139;https://files.diariodarepublica.pt/2s/2010/05/093000000/2579325793.pdf;despacho_8228-2010_dr_93-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 8227/2010 - Diário da República n.º 93/2010, Série II de 2010-05-13;https://diariodarepublica.pt/dr/detalhe/despacho/8227-2010-2887138;https://files.diariodarepublica.pt/2s/2010/05/093000000/2579325793.pdf;despacho_8227-2010_dr_93-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 8226/2010 - Diário da República n.º 93/2010, Série II de 2010-05-13;https://diariodarepublica.pt/dr/detalhe/despacho/8226-2010-2887137;https://files.diariodarepublica.pt/2s/2010/05/093000000/2579325793.pdf;despacho_8226-2010_dr_93-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 9007/2010 - Diário da República n.º 102/2010, Série II de 2010-05-26;https://diariodarepublica.pt/dr/detalhe/despacho/9007-2010-2829399;https://files.diariodarepublica.pt/2s/2010/05/102000000/2906129061.pdf;despacho_9007-2010_dr_102-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 9006/2010 - Diário da República n.º 102/2010, Série II de 2010-05-26;https://diariodarepublica.pt/dr/detalhe/despacho/9006-2010-2829398;https://files.diariodarepublica.pt/2s/2010/05/102000000/2906129061.pdf;despacho_9006-2010_dr_102-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 17225/2010 - Diário da República n.º 222/2010, Série II de 2010-11-16;https://diariodarepublica.pt/dr/detalhe/despacho/17225-2010-2793422;https://files.diariodarepublica.pt/2s/2010/11/222000000/5630856308.pdf;despacho_17225-2010_dr_222-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 17224/2010 - Diário da República n.º 222/2010, Série II de 2010-11-16;https://diariodarepublica.pt/dr/detalhe/despacho/17224-2010-2793421;https://files.diariodarepublica.pt/2s/2010/11/222000000/5630856308.pdf;despacho_17224-2010_dr_222-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 23608/2009 - Diário da República n.º 209/2009, Série II de 2009-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/23608-2009-2753283;https://files.diariodarepublica.pt/2s/2009/10/209000000/4380143801.pdf;despacho_23608-2009_dr_209-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 23607/2009 - Diário da República n.º 209/2009, Série II de 2009-10-28;https://diariodarepublica.pt/dr/detalhe/despacho/23607-2009-2753282;https://files.diariodarepublica.pt/2s/2009/10/209000000/4380143801.pdf;despacho_23607-2009_dr_209-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 16267/2010 - Diário da República n.º 209/2010, Série II de 2010-10-27;https://diariodarepublica.pt/dr/detalhe/despacho/16267-2010-2747766;https://files.diariodarepublica.pt/2s/2010/10/209000000/5342153421.pdf;despacho_16267-2010_dr_209-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 16266/2010 - Diário da República n.º 209/2010, Série II de 2010-10-27;https://diariodarepublica.pt/dr/detalhe/despacho/16266-2010-2747765;https://files.diariodarepublica.pt/2s/2010/10/209000000/5342153421.pdf;despacho_16266-2010_dr_209-2010.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 4963/2009 - Diário da República n.º 29/2009, Série II de 2009-02-11;https://diariodarepublica.pt/dr/detalhe/despacho/4963-2009-2714139;https://files.diariodarepublica.pt/2s/2009/02/029000000/0596205962.pdf;despacho_4963-2009_dr_29-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 4962/2009 - Diário da República n.º 29/2009, Série II de 2009-02-11;https://diariodarepublica.pt/dr/detalhe/despacho/4962-2009-2714138;https://files.diariodarepublica.pt/2s/2009/02/029000000/0596205962.pdf;despacho_4962-2009_dr_29-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 4961/2009 - Diário da República n.º 29/2009, Série II de 2009-02-11;https://diariodarepublica.pt/dr/detalhe/despacho/4961-2009-2714137;https://files.diariodarepublica.pt/2s/2009/02/029000000/0596105962.pdf;despacho_4961-2009_dr_29-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 4960/2009 - Diário da República n.º 29/2009, Série II de 2009-02-11;https://diariodarepublica.pt/dr/detalhe/despacho/4960-2009-2714136;https://files.diariodarepublica.pt/2s/2009/02/029000000/0596105961.pdf;despacho_4960-2009_dr_29-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 4959/2009 - Diário da República n.º 29/2009, Série II de 2009-02-11;https://diariodarepublica.pt/dr/detalhe/despacho/4959-2009-2714135;https://files.diariodarepublica.pt/2s/2009/02/029000000/0596105961.pdf;despacho_4959-2009_dr_29-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 4958/2009 - Diário da República n.º 29/2009, Série II de 2009-02-11;https://diariodarepublica.pt/dr/detalhe/despacho/4958-2009-2714134;https://files.diariodarepublica.pt/2s/2009/02/029000000/0596105961.pdf;despacho_4958-2009_dr_29-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 4590/2009 - Diário da República n.º 26/2009, Série II de 2009-02-06;https://diariodarepublica.pt/dr/detalhe/despacho/4590-2009-2663013;https://files.diariodarepublica.pt/2s/2009/02/026000000/0545005450.pdf;despacho_4590-2009_dr_26-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10905/2009 - Diário da República n.º 83/2009, Série II de 2009-04-29;https://diariodarepublica.pt/dr/detalhe/despacho/10905-2009-2611413;https://files.diariodarepublica.pt/2s/2009/04/083000000/1714317143.pdf;despacho_10905-2009_dr_83-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10904/2009 - Diário da República n.º 83/2009, Série II de 2009-04-29;https://diariodarepublica.pt/dr/detalhe/despacho/10904-2009-2611412;https://files.diariodarepublica.pt/2s/2009/04/083000000/1714217143.pdf;despacho_10904-2009_dr_83-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10903/2009 - Diário da República n.º 83/2009, Série II de 2009-04-29;https://diariodarepublica.pt/dr/detalhe/despacho/10903-2009-2611411;https://files.diariodarepublica.pt/2s/2009/04/083000000/1714217142.pdf;despacho_10903-2009_dr_83-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10902/2009 - Diário da República n.º 83/2009, Série II de 2009-04-29;https://diariodarepublica.pt/dr/detalhe/despacho/10902-2009-2611410;https://files.diariodarepublica.pt/2s/2009/04/083000000/1714217142.pdf;despacho_10902-2009_dr_83-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10901/2009 - Diário da República n.º 83/2009, Série II de 2009-04-29;https://diariodarepublica.pt/dr/detalhe/despacho/10901-2009-2611409;https://files.diariodarepublica.pt/2s/2009/04/083000000/1714217142.pdf;despacho_10901-2009_dr_83-2009.pdf;2010-07-29
[2009-01-01]-[2010-12-31];Despacho n.º 10900/2009 - Diário da República n.º 83/2009, Série II de 2009-04-29;https://diariodarepublica.pt/dr/detalhe/despacho/10900-2009-2611408;https://files.diariodarepublica.pt/2s/2009/04/083000000/1714217142.pdf;despacho_10900-2009_dr_83-2009.pdf;2010-07-29
